id,key,english,thai,source_file,source_line,namespace,category,context,status,runtime_role,thai_signal,protected_reason,protected_terms,locked_spans,russian,notes,english_hash,classification_version,classification_source
entities:Ability_Engineer2b_name:engineer_ability2_Heroes,Ability_Engineer2b_name:engineer_ability2_Heroes,Targeting Algorithm (Heroes),Targeting Algorithm (ฮีโร่),stringtables/entities_en.str,3615,entities,ability_name,Ability display name or named variant,KEEP_EN,DISPLAY_TEXT,DIFFERENT,Ability names stay English,[],[],Targeting Algorithm (Heroes),,e1a595bb721b82f50c71d1cda34a4f8ba98b8f10bec1b0443a930b6defb1766c,3,AUTO
entities:Ability_Engineer2b_description,Ability_Engineer2b_description,"The Turret will attack whatever you attack. Otherwise, it will attack the closest visible enemy, prioritising heroes.\n\nTurret cannot attack allies.",ป้อมจะโจมตีเป้าหมายเดียวกับที่คุณโจมตี หากไม่มีเป้าหมายนั้น ป้อมจะโจมตีศัตรูที่มองเห็นได้ซึ่งอยู่ใกล้ที่สุด โดยจะให้ความสำคัญกับฮีโร่ก่อนเป็นอันดับแรก\n\nป้อมปืนไม่สามารถโจมตีพันธมิตรได้,stringtables/entities_en.str,3616,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Турель будет атаковать все, что вы атакуете. В противном случае он будет атаковать ближайшего видимого врага, отдавая приоритет героям.\n\nТурель не может атаковать союзников.",,c780b6c4a098ee59cdf148a0b92e9f18925cdfa8cbfb0f2071bd8cf13e8378fd,3,AUTO
entities:Ability_Engineer2b_description:engineer_ability2_Heroes,Ability_Engineer2b_description:engineer_ability2_Heroes,"The Turret will attack whatever you attack. Otherwise, it will attack the closest visible enemy hero.\n\nIf the turret's target is not a hero, it will only attack it once.\n\nTurret cannot attack allies.",ป้อมจะโจมตีเป้าหมายเดียวกับที่คุณโจมตี หากไม่มีเป้าหมายนั้น ป้อมจะโจมตีศัตรูที่มองเห็นได้ซึ่งอยู่ใกล้ที่สุด โดยจะให้ความสำคัญกับฮีโร่ก่อนเป็นอันดับแรก\n\nป้อมปืนไม่สามารถโจมตีพันธมิตรได้,stringtables/entities_en.str,3617,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Турель будет атаковать все, что вы атакуете. В противном случае он атакует ближайшего видимого вражеского героя.\n\nЕсли цель турели не герой, она атакует ее только один раз.\n\nТурель не может атаковать союзников.",,698dfec0f9fea23a73c8f23ebd626d59e5ebfe8be49546c00244d67f779b082d,3,AUTO
entities:Ability_Engineer2b_description_simple,Ability_Engineer2b_description_simple,"The Turret will attack whatever you attack. Otherwise, it will attack the closest visible enemy, prioritising heroes.\n\n^oActivate^* to make the turret ignore creeps that you are not attacking yourself.",ป้อมจะโจมตีเป้าหมายเดียวกับที่คุณโจมตี หากไม่มีเป้าหมายนั้น ป้อมจะโจมตีศัตรูที่มองเห็นได้ซึ่งอยู่ใกล้ที่สุด โดยให้ความสำคัญกับฮีโร่ก่อน\n\n^oกดใช้^* เพื่อทำให้ป้อมไม่โจมตีครีป,stringtables/entities_en.str,3618,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Турель будет атаковать все, что вы атакуете. В противном случае он будет атаковать ближайшего видимого врага, отдавая приоритет героям.\n\n^oАктивировать^* чтобы турель игнорировала крипов, которых вы сами не атакуете.",,149e02a743ad2057c1e6351173c838f879e1e0d749c5ea6338c49ea67271c9fd,3,AUTO
entities:Ability_Engineer2b_description_simple:engineer_ability2_Heroes,Ability_Engineer2b_description_simple:engineer_ability2_Heroes,"The Turret will attack whatever you attack. Otherwise, it will attack the closest visible enemy hero.\n\n^oActivate^* to allow the turret to attack creeps if no other valid targets are nearby.",ป้อมจะโจมตีเป้าหมายเดียวกับที่คุณโจมตี หากไม่มีเป้าหมายนั้น ป้อมจะโจมตีฮีโร่ศัตรูที่มองเห็นได้และอยู่ใกล้ที่สุด\n\n^oกดใช้^* เพื่อให้ป้อมสามารถโจมตีครีปได้,stringtables/entities_en.str,3619,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Турель будет атаковать все, что вы атакуете. В противном случае он атакует ближайшего видимого вражеского героя.\n\n^oАктивировать^* чтобы турель могла атаковать крипов, если поблизости нет других подходящих целей.",,af27d7d1aa37a044cdb5a8198cad498278ddedf081f8a98193bb28a2657442e4,3,AUTO
entities:Ability_Engineer2b_IMPACT_effect,Ability_Engineer2b_IMPACT_effect,"Switches the Turret into ^oHero Targeting Mode^*, causing it to never attack creeps unless you are attacking them.",สลับป้อมเข้าสู่โหมด ^oโจมตีฮีโร่^* ทำให้ป้อมจะไม่โจมตีครีป เว้นแต่คุณกำลังโจมตีครีปตัวนั้นอยู่,stringtables/entities_en.str,3620,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Переключает турель в ^oРежим прицеливания по героям^*, заставляя его никогда не атаковать крипов, если вы их не атакуете.",,8863dd442db724b1ef661777e71d826850d6488e55429f6bddbf49eb28d9d300,3,AUTO
entities:Ability_Engineer2b_IMPACT_effect:engineer_ability2_Heroes,Ability_Engineer2b_IMPACT_effect:engineer_ability2_Heroes,"Switches the Turret into ^oNormal Targeting Mode^*, causing it to attack creeps if there are no other valid targets nearby.",สลับป้อมเข้าสู่โหมด ^oโจมตีปกติ^* ทำให้ป้อมสามารถโจมตีครีปได้ หากไม่มีเป้าหมายอื่นที่เหมาะสมอยู่ใกล้ ๆ,stringtables/entities_en.str,3621,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],"Переключает турель в ^oОбычный режим прицеливания^*, заставляя его атаковать крипов, если поблизости нет других подходящих целей.",,378262f29e6d0c8f8efd917968e6c2ca92055d5e0fc1e38c11a5f494a647b8d1,3,AUTO
entities:State_Engineer_Ability2_Regen_name,State_Engineer_Ability2_Regen_name,Turret Self-repair,Turret Self-repair,stringtables/entities_en.str,3624,entities,state_status_label,User-visible gameplay state/status label,TRANSLATE,DISPLAY_TEXT,SAME_AS_ENGLISH,,[],[],,,f2adfe9a9da59c73f8facf6a79c62a7684b1f7dc6142fb4ed995fa27d5b307b0,3,AUTO
entities:State_Engineer_Ability2_Regen_FRAME_effect,State_Engineer_Ability2_Regen_FRAME_effect,Fully heals the Turret upon expiration,ฟื้นฟูพลังชีวิตป้อมปืนจนเต็มเมื่อหมดเวลา,stringtables/entities_en.str,3625,entities,state_effect_description,User-visible state/effect explanation,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],,,3c300b9d0409fb9b85a273ae3f2aa11e9dd9c31996d7faf5cc58866facc00864,3,AUTO
entities:Pet_Engineer_Ability2_name,Pet_Engineer_Ability2_name,Steam Turret,Steam Turret,stringtables/entities_en.str,3628,entities,entity_review,Entity value requires semantic review,REVIEW,DISPLAY_TEXT,SAME_AS_ENGLISH,,[],[],,,367e8f1ca66111868994ca1a7c8ee48a14e273485bb240662b5502afd8d8482d,3,AUTO
entities:Ability_Engineer3_name,Ability_Engineer3_name,Overdrive,Overdrive,stringtables/entities_en.str,3631,entities,ability_name,Ability display name or named variant,KEEP_EN,DISPLAY_TEXT,SAME_AS_ENGLISH,Ability names stay English,[],[],Overdrive,,28b3ec1f73318692b1008a3cbea16a2bdac7c0030d4f1953f5a3f11c5de9b054,3,AUTO
entities:Ability_Engineer3_description,Ability_Engineer3_description,Grants increasing attack speed to self and nearby gadgets and towers.,เพิ่มความเร็วโจมตีให้กับตัวเอง รวมถึง Steam Turret และป้อมที่อยู่ใกล้เคียง,stringtables/entities_en.str,3632,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,[],[],Увеличивает скорость атаки себя и ближайших гаджетов и башен.,,9ad23708c67c47c441b5ef69a8d1e6d62d0519f9629d6ea418d6b4299e3cf6a3,3,AUTO
entities:Ability_Engineer3_description_simple,Ability_Engineer3_description_simple,"Apply ^oOverdrive^* to yourself for ^o{4,6,8,10} seconds^*. While active, gains ^o25 Attack Speed^* per second until the end of the effect. During the effect, nearby towers and turrets receive the bonus too.","ใช้ ^oOverdrive^* กับตัวเองเป็นเวลา ^o{4,6,8,10} วินาที^* ขณะที่ทำงานอยู่, จะได้รับ ^oความเร็วโจมตี 25^* ต่อวินาที จนกว่าเอฟเฟกต์จะสิ้นสุดลง ในช่วงเวลาดังกล่าว, ป้อม และ Steam Turret ที่อยู่ใกล้เคียงจะได้รับโบนัสนี้ด้วยเช่นกัน",stringtables/entities_en.str,3633,entities,ability_description,Gameplay description,TRANSLATE,DISPLAY_TEXT,DIFFERENT,,['Overdrive'],"[{'canonical_text': 'Overdrive', 'type': 'ABILITY', 'source_start': 8, 'source_end': 17, 'visible_start': 6, 'visible_end': 15, 'case_policy': 'EXACT', 'markup_prefix': '^o', 'markup_suffix': '^*'}]","Применить ^oOverdrive^* себе ради ^o{4,6,8,10} секунды^*. Во время активности получает ^o25 Скорость атаки^* в секунду до окончания эффекта. Во время действия бонус также получают близлежащие башни и турели.",,a526827f240da3c9cbb86fb0b4705d634f7b72c00a11f67f206f1d54396ad4dc,3,AUTO
